#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Button Down,Button Up,Host Connected,End of File
11054,07/28/2025 01:35:00,3.64,0.00,,,,,
11055,07/28/2025 01:40:00,3.64,0.44,,,,,
11056,07/28/2025 01:45:00,3.64,0.00,,,,,
11057,07/28/2025 01:50:00,3.34,0.00,,,,,
11058,07/28/2025 01:55:00,3.17,0.00,,,,,
11059,07/28/2025 02:00:00,2.66,0.00,,,,,
11060,07/28/2025 02:05:00,2.31,0.00,,,,,
11061,07/28/2025 02:10:00,2.23,0.00,,,,,
11062,07/28/2025 02:15:00,2.31,0.00,,,,,
11063,07/28/2025 02:20:00,2.87,0.00,,,,,
11064,07/28/2025 02:25:00,3.21,0.00,,,,,
11065,07/28/2025 02:30:00,3.13,0.00,,,,,
11066,07/28/2025 02:35:00,3.60,0.00,,,,,
11067,07/28/2025 02:40:00,2.83,0.00,,,,,
11068,07/28/2025 02:45:00,2.61,0.00,,,,,
11069,07/28/2025 02:50:00,2.66,0.00,,,,,
11070,07/28/2025 02:55:00,3.52,0.00,,,,,
11071,07/28/2025 03:00:00,4.12,0.00,,,,,
11072,07/28/2025 03:05:00,2.61,0.00,,,,,
11073,07/28/2025 03:10:00,2.06,0.22,,,,,
11074,07/28/2025 03:15:00,2.19,0.22,,,,,
11075,07/28/2025 03:20:00,1.97,0.66,,,,,
11076,07/28/2025 03:25:00,1.88,1.10,,,,,
11077,07/28/2025 03:30:00,1.84,1.99,,,,,
11078,07/28/2025 03:35:00,2.06,3.32,,,,,
11079,07/28/2025 03:40:00,2.66,5.11,,,,,
11080,07/28/2025 03:45:00,2.79,8.85,,,,,
11081,07/28/2025 03:50:00,2.40,13.75,,,,,
11082,07/28/2025 03:55:00,2.27,21.77,,,,,
11083,07/28/2025 04:00:00,1.88,34.31,,,,,
11084,07/28/2025 04:05:00,1.88,56.16,,,,,
11085,07/28/2025 04:10:00,1.67,90.08,,,,,
11086,07/28/2025 04:15:00,1.76,141.76,,,,,
11087,07/28/2025 04:20:00,1.37,221.12,,,,,
11088,07/28/2025 04:25:00,1.63,328.80,,,,,
11089,07/28/2025 04:30:00,1.71,472.32,,,,,
11090,07/28/2025 04:35:00,1.80,664.00,,,,,
11091,07/28/2025 04:40:00,2.36,896.96,,,,,
11092,07/28/2025 04:45:00,2.83,1176.64,,,,,
11093,07/28/2025 04:50:00,3.39,1496.96,,,,,
11094,07/28/2025 04:55:00,3.26,1863.04,,,,,
11095,07/28/2025 05:00:00,2.83,2259.20,,,,,
11096,07/28/2025 05:05:00,3.09,3627.52,,,,,
11097,07/28/2025 05:10:00,3.30,4632.32,,,,,
11098,07/28/2025 05:15:00,3.34,5655.04,,,,,
11099,07/28/2025 05:20:00,3.73,6993.92,,,,,
11100,07/28/2025 05:25:00,3.77,8343.04,,,,,
11101,07/28/2025 05:30:00,4.12,9653.76,,,,,
11102,07/28/2025 05:35:00,4.54,10977.28,,,,,
11103,07/28/2025 05:40:00,4.97,12953.60,,,,,
11104,07/28/2025 05:45:00,5.40,14924.80,,,,,
11105,07/28/2025 05:50:00,5.75,16880.64,,,,,
11106,07/28/2025 05:55:00,6.13,18728.96,,,,,
11107,07/28/2025 06:00:00,6.43,20567.04,,,,,
11108,07/28/2025 06:05:00,6.86,22446.08,,,,,
11109,07/28/2025 06:10:00,7.42,24442.88,,,,,
11110,07/28/2025 06:15:00,8.02,26593.28,,,,,
11111,07/28/2025 06:20:00,8.75,28712.96,,,,,
11112,07/28/2025 06:25:00,9.56,30812.16,,,,,
11113,07/28/2025 06:30:00,10.59,33146.88,,,,,
11114,07/28/2025 06:35:00,11.28,35543.04,,,,,
11115,07/28/2025 06:40:00,11.49,38195.20,,,,,
11116,07/28/2025 06:45:00,12.01,41093.12,,,,,
11117,07/28/2025 06:50:00,12.27,43929.60,,,,,
11118,07/28/2025 06:55:00,12.35,47206.40,,,,,
11119,07/28/2025 07:00:00,12.70,50974.72,,,,,
11120,07/28/2025 07:05:00,12.82,55070.72,,,,,
11121,07/28/2025 07:10:00,13.43,58552.32,,,,,
11122,07/28/2025 07:15:00,14.11,61685.76,,,,,
11123,07/28/2025 07:20:00,14.67,63836.16,,,,,
11124,07/28/2025 07:25:00,14.75,66600.96,,,,,
11125,07/28/2025 07:30:00,14.75,68710.40,,,,,
11126,07/28/2025 07:35:00,15.10,68853.76,,,,,
11127,07/28/2025 07:40:00,15.36,68608.00,,,,,
11128,07/28/2025 07:45:00,15.70,67481.60,,,,,
11129,07/28/2025 07:50:00,16.08,66580.48,,,,,
11130,07/28/2025 07:55:00,16.30,66580.48,,,,,
11131,07/28/2025 08:00:00,16.34,66662.40,,,,,
11132,07/28/2025 08:05:00,16.56,67379.20,,,,,
11133,07/28/2025 08:10:00,17.11,67891.20,,,,,
11134,07/28/2025 08:15:00,17.54,68567.04,,,,,
11135,07/28/2025 08:20:00,17.63,69160.96,,,,,
11136,07/28/2025 08:25:00,18.02,69959.68,,,,,
11137,07/28/2025 08:30:00,18.27,70717.44,,,,,
11138,07/28/2025 08:35:00,18.40,71393.28,,,,,
11139,07/28/2025 08:40:00,18.44,71004.16,,,,,
11140,07/28/2025 08:45:00,18.49,67543.04,,,,,
11141,07/28/2025 08:50:00,17.07,73113.60,,,,,
11142,07/28/2025 08:55:00,14.41,69713.92,,,,,
11143,07/28/2025 09:00:00,14.15,68300.80,,,,,
11144,07/28/2025 09:05:00,13.94,42782.72,,,,,
11145,07/28/2025 09:10:00,15.44,29450.24,,,,,
11146,07/28/2025 09:15:00,14.80,29091.84,,,,,
11147,07/28/2025 09:20:00,15.87,77578.24,,,,,
11148,07/28/2025 09:25:00,16.08,78991.36,,,,,
11149,07/28/2025 09:30:00,17.80,79646.72,,,,,
11150,07/28/2025 09:35:00,17.59,30351.36,,,,,
11151,07/28/2025 09:40:00,19.90,81285.12,,,,,
11152,07/28/2025 09:45:00,20.33,78336.00,,,,,
11153,07/28/2025 09:50:00,21.40,82677.76,,,,,
11154,07/28/2025 09:55:00,21.66,83271.68,,,,,
11155,07/28/2025 10:00:00,21.19,78643.20,,,,,
11156,07/28/2025 10:05:00,22.43,80158.72,,,,,
11157,07/28/2025 10:10:00,23.51,87572.48,,,,,
11158,07/28/2025 10:15:00,23.42,88227.84,,,,,
11159,07/28/2025 10:20:00,23.68,87941.12,,,,,
11160,07/28/2025 10:25:00,22.61,88514.56,,,,,
11161,07/28/2025 10:30:00,23.72,88309.76,,,,,
11162,07/28/2025 10:35:00,21.83,89456.64,,,,,
11163,07/28/2025 10:40:00,20.59,89169.92,,,,,
11164,07/28/2025 10:45:00,19.77,89579.52,,,,,
11165,07/28/2025 10:50:00,19.82,89989.12,,,,,
11166,07/28/2025 10:55:00,19.65,90439.68,,,,,
11167,07/28/2025 11:00:00,19.73,90890.24,,,,,
11168,07/28/2025 11:05:00,20.12,91095.04,,,,,
11169,07/28/2025 11:10:00,20.50,91463.68,,,,,
11170,07/28/2025 11:15:00,21.02,91709.44,,,,,
11171,07/28/2025 11:20:00,20.80,92037.12,,,,,
11172,07/28/2025 11:25:00,20.68,92282.88,,,,,
11173,07/28/2025 11:30:00,21.06,92487.68,,,,,
11174,07/28/2025 11:35:00,21.06,92651.52,,,,,
11175,07/28/2025 11:40:00,21.45,92692.48,,,,,
11176,07/28/2025 11:45:00,20.93,92815.36,,,,,
11177,07/28/2025 11:50:00,20.37,93102.08,,,,,
11178,07/28/2025 11:55:00,20.29,92979.20,,,,,
11179,07/28/2025 12:00:00,20.46,93184.00,,,,,
11180,07/28/2025 12:05:00,20.16,93265.92,,,,,
11181,07/28/2025 12:10:00,19.77,93347.84,,,,,
11182,07/28/2025 12:15:00,19.82,93429.76,,,,,
11183,07/28/2025 12:20:00,20.07,93388.80,,,,,
11184,07/28/2025 12:25:00,19.77,93429.76,,,,,
11185,07/28/2025 12:30:00,19.99,93306.88,,,,,
11186,07/28/2025 12:35:00,20.03,92897.28,,,,,
11187,07/28/2025 12:40:00,19.90,92569.60,,,,,
11188,07/28/2025 12:45:00,19.99,92405.76,,,,,
11189,07/28/2025 12:50:00,19.69,92241.92,,,,,
11190,07/28/2025 12:55:00,19.56,91914.24,,,,,
11191,07/28/2025 13:00:00,19.35,91463.68,,,,,
11192,07/28/2025 13:05:00,19.09,91176.96,,,,,
11193,07/28/2025 13:10:00,19.17,90849.28,,,,,
11194,07/28/2025 13:15:00,18.96,90316.80,,,,,
11195,07/28/2025 13:20:00,19.43,89620.48,,,,,
11196,07/28/2025 13:25:00,19.35,89169.92,,,,,
11197,07/28/2025 13:30:00,18.74,88473.60,,,,,
11198,07/28/2025 13:35:00,18.96,88064.00,,,,,
11199,07/28/2025 13:40:00,18.62,87367.68,,,,,
11200,07/28/2025 13:45:00,18.57,86712.32,,,,,
11201,07/28/2025 13:50:00,18.53,86097.92,,,,,
11202,07/28/2025 13:55:00,19.05,85483.52,,,,,
11203,07/28/2025 14:00:00,18.57,84910.08,,,,,
11204,07/28/2025 14:05:00,18.66,84254.72,,,,,
11205,07/28/2025 14:10:00,18.92,83435.52,,,,,
11206,07/28/2025 14:15:00,19.30,82698.24,,,,,
11207,07/28/2025 14:20:00,19.60,81899.52,,,,,
11208,07/28/2025 14:25:00,19.35,81059.84,,,,,
11209,07/28/2025 14:30:00,19.13,80465.92,,,,,
11210,07/28/2025 14:35:00,19.43,79462.40,,,,,
11211,07/28/2025 14:40:00,19.77,78622.72,,,,,
11212,07/28/2025 14:45:00,19.77,77803.52,,,,,
11213,07/28/2025 14:50:00,19.99,76922.88,,,,,
11214,07/28/2025 14:55:00,20.03,76042.24,,,,,
11215,07/28/2025 15:00:00,19.73,75100.16,,,,,
11216,07/28/2025 15:05:00,19.56,74178.56,,,,,
11217,07/28/2025 15:10:00,19.00,73256.96,,,,,
11218,07/28/2025 15:15:00,19.69,72273.92,,,,,
11219,07/28/2025 15:20:00,20.03,71372.80,,,,,
11220,07/28/2025 15:25:00,19.09,70451.20,,,,,
11221,07/28/2025 15:30:00,18.79,69591.04,,,,,
11222,07/28/2025 15:35:00,18.36,65638.40,,,,,
11223,07/28/2025 15:40:00,18.27,66805.76,,,,,
11224,07/28/2025 15:45:00,18.40,66007.04,,,,,
11225,07/28/2025 15:50:00,17.89,64450.56,,,,,
11226,07/28/2025 15:55:00,17.84,61276.16,,,,,
11227,07/28/2025 16:00:00,17.24,60313.60,,,,,
11228,07/28/2025 16:05:00,17.20,60395.52,,,,,
11229,07/28/2025 16:10:00,17.16,58163.20,,,,,
11230,07/28/2025 16:15:00,16.51,58306.56,,,,,
11231,07/28/2025 16:20:00,16.77,59842.56,,,,,
11232,07/28/2025 16:25:00,17.20,58552.32,,,,,
11233,07/28/2025 16:30:00,16.81,57098.24,,,,,
11234,07/28/2025 16:35:00,16.73,57405.44,,,,,
11235,07/28/2025 16:40:00,16.90,56811.52,,,,,
11236,07/28/2025 16:45:00,16.64,55992.32,,,,,
11237,07/28/2025 16:50:00,16.21,55070.72,,,,,
11238,07/28/2025 16:55:00,16.04,53985.28,,,,,
11239,07/28/2025 17:00:00,15.87,52940.80,,,,,
11240,07/28/2025 17:05:00,15.44,51691.52,,,,,
11241,07/28/2025 17:10:00,15.23,50728.96,,,,,
11242,07/28/2025 17:15:00,14.80,49623.04,,,,,
11243,07/28/2025 17:20:00,14.54,48476.16,,,,,
11244,07/28/2025 17:25:00,14.58,47104.00,,,,,
11245,07/28/2025 17:30:00,14.37,45588.48,,,,,
11246,07/28/2025 17:35:00,14.15,44072.96,,,,,
11247,07/28/2025 17:40:00,14.03,42414.08,,,,,
11248,07/28/2025 17:45:00,13.81,40693.76,,,,,
11249,07/28/2025 17:50:00,14.20,39055.36,,,,,
11250,07/28/2025 17:55:00,14.63,37478.40,,,,,
11251,07/28/2025 18:00:00,15.23,35880.96,,,,,
11252,07/28/2025 18:05:00,15.31,34580.48,,,,,
11253,07/28/2025 18:10:00,14.50,33208.32,,,,,
11254,07/28/2025 18:15:00,13.38,31897.60,,,,,
11255,07/28/2025 18:20:00,12.65,30586.88,,,,,
11256,07/28/2025 18:25:00,12.44,29624.32,,,,,
11257,07/28/2025 18:30:00,12.14,28579.84,,,,,
11258,07/28/2025 18:35:00,11.54,27463.68,,,,,
11259,07/28/2025 18:40:00,11.24,26398.72,,,,,
11260,07/28/2025 18:45:00,11.02,25323.52,,,,,
11261,07/28/2025 18:50:00,10.55,23746.56,,,,,
11262,07/28/2025 18:55:00,9.14,18119.68,,,,,
11263,07/28/2025 19:00:00,9.69,22415.36,,,,,
11264,07/28/2025 19:05:00,9.61,21678.08,,,,,
11265,07/28/2025 19:10:00,9.05,20556.80,,,,,
11266,07/28/2025 19:15:00,8.83,19358.72,,,,,
11267,07/28/2025 19:20:00,9.09,19251.20,,,,,
11268,07/28/2025 19:25:00,9.05,18626.56,,,,,
11269,07/28/2025 19:30:00,8.58,17976.32,,,,,
11270,07/28/2025 19:35:00,8.49,17003.52,,,,,
11271,07/28/2025 19:40:00,8.19,16056.32,,,,,
11272,07/28/2025 19:45:00,7.93,15452.16,,,,,
11273,07/28/2025 19:50:00,7.68,14612.48,,,,,
11274,07/28/2025 19:55:00,7.29,13260.80,,,,,
11275,07/28/2025 20:00:00,6.90,12144.64,,,,,
11276,07/28/2025 20:05:00,6.86,11386.88,,,,,
11277,07/28/2025 20:10:00,6.99,10583.04,,,,,
11278,07/28/2025 20:15:00,6.86,9489.92,,,,,
11279,07/28/2025 20:20:00,6.17,8655.36,,,,,
11280,07/28/2025 20:25:00,5.79,7905.28,,,,,
11281,07/28/2025 20:30:00,5.40,7198.72,,,,,
11282,07/28/2025 20:35:00,5.23,6248.96,,,,,
11283,07/28/2025 20:40:00,4.76,5442.56,,,,,
11284,07/28/2025 20:45:00,4.37,4774.40,,,,,
11285,07/28/2025 20:50:00,3.99,4257.28,,,,,
11286,07/28/2025 20:55:00,3.99,3650.56,,,,,
11287,07/28/2025 21:00:00,3.52,2713.60,,,,,
11288,07/28/2025 21:05:00,3.17,2154.88,,,,,
11289,07/28/2025 21:10:00,3.09,1754.88,,,,,
11290,07/28/2025 21:15:00,4.16,1397.12,,,,,
11291,07/28/2025 21:20:00,4.54,1093.44,,,,,
11292,07/28/2025 21:25:00,3.39,827.84,,,,,
11293,07/28/2025 21:30:00,3.21,608.64,,,,,
11294,07/28/2025 21:35:00,2.91,427.84,,,,,
11295,07/28/2025 21:40:00,3.17,278.00,,,,,
11296,07/28/2025 21:45:00,3.82,173.76,,,,,
11297,07/28/2025 21:50:00,4.33,110.32,,,,,
11298,07/28/2025 21:55:00,3.04,68.50,,,,,
11299,07/28/2025 22:00:00,2.06,42.28,,,,,
11300,07/28/2025 22:05:00,1.63,26.67,,,,,
11301,07/28/2025 22:10:00,1.58,17.29,,,,,
11302,07/28/2025 22:15:00,1.28,11.73,,,,,
11303,07/28/2025 22:20:00,1.07,6.86,,,,,
11304,07/28/2025 22:25:00,0.94,4.20,,,,,
11305,07/28/2025 22:30:00,1.03,2.65,,,,,
11306,07/28/2025 22:35:00,1.80,1.54,,,,,
11307,07/28/2025 22:40:00,2.57,0.88,,,,,
11308,07/28/2025 22:45:00,3.00,0.66,,,,,
11309,07/28/2025 22:50:00,3.00,0.22,,,,,
11310,07/28/2025 22:55:00,3.77,0.22,,,,,
11311,07/28/2025 23:00:00,1.76,0.00,,,,,
11312,07/28/2025 23:05:00,2.01,0.00,,,,,
11313,07/28/2025 23:10:00,1.24,0.00,,,,,
11314,07/28/2025 23:15:00,1.20,0.00,,,,,
11315,07/28/2025 23:20:00,1.33,0.00,,,,,
11316,07/28/2025 23:25:00,1.37,0.00,,,,,
11317,07/28/2025 23:30:00,0.98,0.00,,,,,
11318,07/28/2025 23:35:00,1.11,0.00,,,,,
11319,07/28/2025 23:40:00,1.24,0.00,,,,,
11320,07/28/2025 23:45:00,1.58,0.00,,,,,
11321,07/28/2025 23:50:00,1.63,0.00,,,,,
11322,07/28/2025 23:55:00,1.50,0.00,,,,,
11323,07/29/2025 00:00:00,1.16,0.00,,,,,
11324,07/29/2025 00:05:00,1.33,0.00,,,,,
11325,07/29/2025 00:10:00,2.36,0.00,,,,,
11326,07/29/2025 00:15:00,2.14,0.00,,,,,
11327,07/29/2025 00:20:00,1.88,0.00,,,,,
11328,07/29/2025 00:25:00,2.19,0.00,,,,,
11329,07/29/2025 00:30:00,2.06,0.00,,,,,
11330,07/29/2025 00:35:00,2.10,0.00,,,,,
11331,07/29/2025 00:40:00,2.40,0.00,,,,,
11332,07/29/2025 00:45:00,1.84,0.00,,,,,
11333,07/29/2025 00:50:00,1.58,0.00,,,,,
11334,07/29/2025 00:55:00,1.33,0.00,,,,,
11335,07/29/2025 01:00:00,1.16,0.00,,,,,
11336,07/29/2025 01:05:00,1.16,0.00,,,,,
11337,07/29/2025 01:10:00,1.41,0.00,,,,,
11338,07/29/2025 01:15:00,1.63,0.00,,,,,
11339,07/29/2025 01:20:00,1.46,0.00,,,,,
11340,07/29/2025 01:25:00,1.88,0.00,,,,,
11341,07/29/2025 01:30:00,2.10,0.00,,,,,
11342,07/29/2025 01:35:00,1.88,0.00,,,,,
11343,07/29/2025 01:40:00,1.84,0.00,,,,,
11344,07/29/2025 01:45:00,1.93,0.00,,,,,
11345,07/29/2025 01:50:00,1.84,0.00,,,,,
11346,07/29/2025 01:55:00,1.63,0.00,,,,,
11347,07/29/2025 02:00:00,1.63,0.00,,,,,
11348,07/29/2025 02:05:00,1.93,0.00,,,,,
11349,07/29/2025 02:10:00,1.76,0.00,,,,,
11350,07/29/2025 02:15:00,1.71,0.00,,,,,
11351,07/29/2025 02:20:00,1.80,0.00,,,,,
11352,07/29/2025 02:25:00,2.14,0.00,,,,,
11353,07/29/2025 02:30:00,2.10,0.00,,,,,
11354,07/29/2025 02:35:00,2.10,0.00,,,,,
11355,07/29/2025 02:40:00,2.31,0.00,,,,,
11356,07/29/2025 02:45:00,2.70,0.00,,,,,
11357,07/29/2025 02:50:00,3.39,0.00,,,,,
11358,07/29/2025 02:55:00,2.66,0.00,,,,,
11359,07/29/2025 03:00:00,2.23,0.00,,,,,
11360,07/29/2025 03:05:00,2.19,0.00,,,,,
11361,07/29/2025 03:10:00,2.27,0.66,,,,,
11362,07/29/2025 03:15:00,2.06,0.00,,,,,
11363,07/29/2025 03:20:00,1.88,0.22,,,,,
11364,07/29/2025 03:25:00,1.93,0.44,,,,,
11365,07/29/2025 03:30:00,1.80,0.66,,,,,
11366,07/29/2025 03:35:00,1.84,1.32,,,,,
11367,07/29/2025 03:40:00,2.49,2.21,,,,,
11368,07/29/2025 03:45:00,2.66,3.76,,,,,
11369,07/29/2025 03:50:00,2.61,6.86,,,,,
11370,07/29/2025 03:55:00,3.21,11.73,,,,,
11371,07/29/2025 04:00:00,3.34,18.87,,,,,
11372,07/29/2025 04:05:00,3.43,31.15,,,,,
11373,07/29/2025 04:10:00,3.21,50.36,,,,,
11374,07/29/2025 04:15:00,2.79,81.88,,,,,
11375,07/29/2025 04:20:00,3.00,128.28,,,,,
11376,07/29/2025 04:25:00,2.83,194.32,,,,,
11377,07/29/2025 04:30:00,2.74,281.52,,,,,
11378,07/29/2025 04:35:00,2.70,400.00,,,,,
11379,07/29/2025 04:40:00,3.00,566.56,,,,,
11380,07/29/2025 04:45:00,3.30,807.68,,,,,
11381,07/29/2025 04:50:00,3.26,1072.00,,,,,
11382,07/29/2025 04:55:00,3.64,1368.32,,,,,
11383,07/29/2025 05:00:00,3.77,1726.08,,,,,
11384,07/29/2025 05:05:00,3.90,2156.80,,,,,
11385,07/29/2025 05:10:00,3.86,2583.68,,,,,
11386,07/29/2025 05:15:00,3.90,2960.64,,,,,
11387,07/29/2025 05:20:00,4.07,3243.52,,,,,
11388,07/29/2025 05:25:00,3.73,3622.40,,,,,
11389,07/29/2025 05:30:00,3.34,3708.16,,,,,
11390,07/29/2025 05:35:00,2.91,4664.32,,,,,
11391,07/29/2025 05:40:00,3.04,6853.12,,,,,
11392,07/29/2025 05:45:00,3.34,9625.60,,,,,
11393,07/29/2025 05:50:00,3.77,11673.60,,,,,
11394,07/29/2025 05:55:00,4.50,14428.16,,,,,
11395,07/29/2025 06:00:00,5.36,17843.20,,,,,
11396,07/29/2025 06:05:00,6.22,27545.60,,,,,
11397,07/29/2025 06:10:00,6.86,21893.12,,,,,
11398,07/29/2025 06:15:00,8.75,23910.40,,,,,
11399,07/29/2025 06:20:00,8.19,14428.16,,,,,
11400,07/29/2025 06:25:00,8.66,15692.80,,,,,
11401,07/29/2025 06:30:00,9.31,16097.28,,,,,
11402,07/29/2025 06:35:00,9.69,17305.60,,,,,
11403,07/29/2025 06:40:00,8.28,16143.36,,,,,
11404,07/29/2025 06:45:00,6.69,16240.64,,,,,
11405,07/29/2025 06:50:00,6.56,19676.16,,,,,
11406,07/29/2025 06:55:00,7.25,22251.52,,,,,
11407,07/29/2025 07:00:00,7.81,40243.20,,,,,
11408,07/29/2025 07:05:00,8.92,23726.08,,,,,
11409,07/29/2025 07:10:00,7.85,22691.84,,,,,
11410,07/29/2025 07:15:00,7.25,23562.24,,,,,
11411,07/29/2025 07:20:00,6.69,22661.12,,,,,
11412,07/29/2025 07:25:00,7.03,24780.80,,,,,
11413,07/29/2025 07:30:00,7.33,23285.76,,,,,
11414,07/29/2025 07:35:00,7.81,23480.32,,,,,
11415,07/29/2025 07:40:00,8.79,24586.24,,,,,
11416,07/29/2025 07:45:00,9.61,24770.56,,,,,
11417,07/29/2025 07:50:00,10.55,28866.56,,,,,
11418,07/29/2025 07:55:00,10.98,26869.76,,,,,
11419,07/29/2025 08:00:00,11.67,27985.92,,,,,
11420,07/29/2025 08:05:00,12.44,29644.80,,,,,
11421,07/29/2025 08:10:00,13.38,29306.88,,,,,
11422,07/29/2025 08:15:00,13.98,30679.04,,,,,
11423,07/29/2025 08:20:00,15.74,40488.96,,,,,
11424,07/29/2025 08:25:00,16.81,44728.32,,,,,
11425,07/29/2025 08:30:00,17.20,46653.44,,,,,
11426,07/29/2025 08:35:00,16.43,48148.48,,,,,
11427,07/29/2025 08:40:00,15.18,41789.44,,,,,
11428,07/29/2025 08:45:00,13.21,42127.36,,,,,
11429,07/29/2025 08:50:00,12.40,44482.56,,,,,
11430,07/29/2025 08:55:00,14.37,53800.96,,,,,
11431,07/29/2025 09:00:00,20.12,75919.36,,,,,
11432,07/29/2025 09:05:00,20.72,64942.08,,,,,
11433,07/29/2025 09:10:00,17.50,45936.64,,,,,
11434,07/29/2025 09:15:00,14.75,42946.56,,,,,
11435,07/29/2025 09:20:00,13.21,44482.56,,,,,
11436,07/29/2025 09:25:00,13.00,45711.36,,,,,
11437,07/29/2025 09:30:00,13.21,49070.08,,,,,
11438,07/29/2025 09:35:00,14.33,55009.28,,,,,
11439,07/29/2025 09:40:00,15.74,58327.04,,,,,
11440,07/29/2025 09:45:00,17.80,69713.92,,,,,
11441,07/29/2025 09:50:00,19.52,68075.52,,,,,
11442,07/29/2025 09:55:00,19.52,61071.36,,,,,
11443,07/29/2025 10:00:00,18.27,54251.52,,,,,
11444,07/29/2025 10:05:00,16.39,52203.52,,,,,
11445,07/29/2025 10:10:00,16.81,58531.84,,,,,
11446,07/29/2025 10:15:00,17.20,66867.20,,,,,
11447,07/29/2025 10:20:00,17.24,70717.44,,,,,
11448,07/29/2025 10:25:00,17.29,67522.56,,,,,
11449,07/29/2025 10:30:00,16.99,73072.64,,,,,
11450,07/29/2025 10:35:00,17.24,76042.24,,,,,
11451,07/29/2025 10:40:00,19.26,94576.64,,,,,
11452,07/29/2025 10:45:00,18.14,81305.60,,,,,
11453,07/29/2025 10:50:00,18.02,81510.40,,,,,
11454,07/29/2025 10:55:00,17.24,70963.20,,,,,
11455,07/29/2025 11:00:00,16.04,69529.60,,,,,
11456,07/29/2025 11:05:00,16.60,80056.32,,,,,
11457,07/29/2025 11:10:00,16.30,69099.52,,,,,
11458,07/29/2025 11:15:00,16.00,72949.76,,,,,
11459,07/29/2025 11:20:00,15.44,65638.40,,,,,
11460,07/29/2025 11:25:00,15.57,66600.96,,,,,
11461,07/29/2025 11:30:00,17.50,74956.80,,,,,
11462,07/29/2025 11:35:00,20.76,82636.80,,,,,
11463,07/29/2025 11:40:00,24.54,98590.72,,,,,
11464,07/29/2025 11:45:00,24.36,82595.84,,,,,
11465,07/29/2025 11:50:00,25.48,92282.88,,,,,
11466,07/29/2025 11:55:00,23.98,91996.16,,,,,
11467,07/29/2025 12:00:00,23.89,92610.56,,,,,
11468,07/29/2025 12:05:00,22.09,91217.92,,,,,
11469,07/29/2025 12:10:00,21.53,88596.48,,,,,
11470,07/29/2025 12:15:00,20.98,87449.60,,,,,
11471,07/29/2025 12:20:00,20.59,83845.12,,,,,
11472,07/29/2025 12:25:00,20.20,87203.84,,,,,
11473,07/29/2025 12:30:00,24.66,98713.60,,,,,
11474,07/29/2025 12:35:00,25.57,91586.56,,,,,
11475,07/29/2025 12:40:00,23.25,68075.52,,,,,
11476,07/29/2025 12:45:00,24.97,84910.08,,,,,
11477,07/29/2025 12:50:00,28.35,95969.28,,,,,
11478,07/29/2025 12:55:00,28.10,100802.56,,,,,
11479,07/29/2025 13:00:00,27.50,102195.20,,,,,
11480,07/29/2025 13:05:00,24.19,95477.76,,,,,
11481,07/29/2025 13:10:00,18.49,59043.84,,,,,
11482,07/29/2025 13:15:00,15.87,76185.60,,,,,
11483,07/29/2025 13:20:00,17.59,85565.44,,,,,
11484,07/29/2025 13:25:00,17.93,64020.48,,,,,
11485,07/29/2025 13:30:00,18.70,73011.20,,,,,
11486,07/29/2025 13:35:00,21.36,84418.56,,,,,
11487,07/29/2025 13:40:00,23.25,66498.56,,,,,
11488,07/29/2025 13:45:00,22.01,57917.44,,,,,
11489,07/29/2025 13:50:00,19.26,61317.12,,,,,
11490,07/29/2025 13:55:00,18.19,67051.52,,,,,
11491,07/29/2025 14:00:00,19.05,73297.92,,,,,
11492,07/29/2025 14:05:00,20.37,75304.96,,,,,
11493,07/29/2025 14:10:00,18.96,70635.52,,,,,
11494,07/29/2025 14:15:00,17.93,68710.40,,,,,
11495,07/29/2025 14:20:00,17.11,67624.96,,,,,
11496,07/29/2025 14:25:00,16.77,70635.52,,,,,
11497,07/29/2025 14:30:00,17.24,72437.76,,,,,
11498,07/29/2025 14:35:00,17.33,70307.84,,,,,
11499,07/29/2025 14:40:00,17.41,72069.12,,,,,
11500,07/29/2025 14:45:00,18.02,70942.72,,,,,
11501,07/29/2025 14:50:00,16.21,55787.52,,,,,
11502,07/29/2025 14:55:00,15.14,55111.68,,,,,
11503,07/29/2025 15:00:00,15.53,58982.40,,,,,
11504,07/29/2025 15:05:00,15.91,60518.40,,,,,
11505,07/29/2025 15:10:00,16.51,62443.52,,,,,
11506,07/29/2025 15:15:00,17.07,62812.16,,,,,
11507,07/29/2025 15:20:00,17.41,64348.16,,,,,
11508,07/29/2025 15:25:00,17.63,65413.12,,,,,
11509,07/29/2025 15:30:00,17.54,61276.16,,,,,
11510,07/29/2025 15:35:00,17.72,66805.76,,,,,
11511,07/29/2025 15:40:00,17.54,62504.96,,,,,
11512,07/29/2025 15:45:00,16.60,58183.68,,,,,
11513,07/29/2025 15:50:00,15.40,55869.44,,,,,
11514,07/29/2025 15:55:00,13.90,51978.24,,,,,
11515,07/29/2025 16:00:00,13.12,48209.92,,,,,
11516,07/29/2025 16:05:00,12.82,47800.32,,,,,
11517,07/29/2025 16:10:00,13.08,49684.48,,,,,
11518,07/29/2025 16:15:00,11.97,51568.64,,,,,
11519,07/29/2025 16:20:00,11.67,51568.64,,,,,
11520,07/29/2025 16:25:00,11.41,51343.36,,,,,
11521,07/29/2025 16:30:00,11.24,48742.40,,,,,
11522,07/29/2025 16:35:00,11.97,54272.00,,,,,
