#,Date-Time (AKDT),Temperature   (°C),Light   (lux),Started,Host Connected,Stopped,End of File
30827,06/04/2025 07:30:00,4.46,39413.76,,,,
30828,06/04/2025 07:45:00,6.65,47984.64,,,,
30829,06/04/2025 08:00:00,7.76,46161.92,,,,
30830,06/04/2025 08:15:00,8.41,46448.64,,,,
30831,06/04/2025 08:30:00,7.29,50298.88,,,,
30832,06/04/2025 08:45:00,8.15,51200.00,,,,
30833,06/04/2025 09:00:00,7.50,49807.36,,,,
30834,06/04/2025 09:15:00,7.89,55562.24,,,,
30835,06/04/2025 09:30:00,7.42,54353.92,,,,
30836,06/04/2025 09:45:00,5.19,48599.04,,,,
30837,06/04/2025 10:00:00,7.03,52244.48,,,,
30838,06/04/2025 10:15:00,6.69,52981.76,,,,
30839,06/04/2025 10:30:00,7.89,58368.00,,,,
30840,06/04/2025 10:45:00,7.29,53575.68,,,,
30841,06/04/2025 11:00:00,5.70,48844.80,,,,
30842,06/04/2025 11:15:00,7.50,60723.20,,,,
30843,06/04/2025 11:30:00,8.19,56360.96,,,,
30844,06/04/2025 11:45:00,8.66,55377.92,,,,
30845,06/04/2025 12:00:00,8.62,56422.40,,,,
30846,06/04/2025 12:15:00,8.88,54845.44,,,,
30847,06/04/2025 12:30:00,9.74,52490.24,,,,
30848,06/04/2025 12:45:00,11.71,64225.28,,,,
30849,06/04/2025 13:00:00,13.34,59678.72,,,,
30850,06/04/2025 13:15:00,12.18,64327.68,,,,
30851,06/04/2025 13:30:00,7.81,52817.92,,,,
30852,06/04/2025 13:45:00,7.89,63078.40,,,,
30853,06/04/2025 14:00:00,8.79,70635.52,,,,
30854,06/04/2025 14:15:00,7.68,57262.08,,,,
30855,06/04/2025 14:30:00,8.58,55152.64,,,,
30856,06/04/2025 14:45:00,10.42,61296.64,,,,
30857,06/04/2025 15:00:00,10.08,57487.36,,,,
30858,06/04/2025 15:15:00,9.78,60989.44,,,,
30859,06/04/2025 15:30:00,9.61,59842.56,,,,
30860,06/04/2025 15:45:00,9.05,53207.04,,,,
30861,06/04/2025 16:00:00,8.28,56217.60,,,,
30862,06/04/2025 16:15:00,6.39,49233.92,,,,
30863,06/04/2025 16:30:00,7.89,59432.96,,,,
30864,06/04/2025 16:45:00,7.81,52285.44,,,,
30865,06/04/2025 17:00:00,5.96,39628.80,,,,
30866,06/04/2025 17:15:00,7.08,41052.16,,,,
30867,06/04/2025 17:30:00,5.23,36372.48,,,,
30868,06/04/2025 17:45:00,6.82,35072.00,,,,
30869,06/04/2025 18:00:00,5.02,30494.72,,,,
30870,06/04/2025 18:15:00,3.21,22231.04,,,,
30871,06/04/2025 18:30:00,3.13,23121.92,,,,
30872,06/04/2025 18:45:00,3.04,20746.24,,,,
30873,06/04/2025 19:00:00,2.01,13583.36,,,,
30874,06/04/2025 19:15:00,2.36,17561.60,,,,
30875,06/04/2025 19:30:00,1.88,13107.20,,,,
30876,06/04/2025 19:45:00,1.41,9976.32,,,,
30877,06/04/2025 20:00:00,1.37,9264.64,,,,
30878,06/04/2025 20:15:00,0.86,6504.96,,,,
30879,06/04/2025 20:30:00,0.77,6272.00,,,,
30880,06/04/2025 20:45:00,0.51,3889.92,,,,
30881,06/04/2025 21:00:00,0.34,2739.20,,,,
30882,06/04/2025 21:15:00,0.34,1948.16,,,,
30883,06/04/2025 21:30:00,0.08,1229.76,,,,
30884,06/04/2025 21:45:00,-0.13,687.68,,,,
30885,06/04/2025 22:00:00,-0.26,355.36,,,,
30886,06/04/2025 22:15:00,-0.35,163.04,,,,
30887,06/04/2025 22:30:00,-0.43,47.78,,,,
30888,06/04/2025 22:45:00,-0.35,16.52,,,,
30889,06/04/2025 23:00:00,-0.43,5.50,,,,
30890,06/04/2025 23:15:00,-0.65,2.16,,,,
30891,06/04/2025 23:30:00,-0.56,0.78,,,,
30892,06/04/2025 23:45:00,-0.60,0.39,,,,
30893,06/05/2025 00:00:00,-0.86,0.19,,,,
30894,06/05/2025 00:15:00,-0.82,0.00,,,,
30895,06/05/2025 00:30:00,-0.60,0.00,,,,
30896,06/05/2025 00:45:00,-0.77,0.00,,,,
30897,06/05/2025 01:00:00,-0.77,0.00,,,,
30898,06/05/2025 01:15:00,-0.95,0.00,,,,
30899,06/05/2025 01:30:00,-1.08,0.00,,,,
30900,06/05/2025 01:45:00,-0.90,0.19,,,,
30901,06/05/2025 02:00:00,-0.99,0.59,,,,
30902,06/05/2025 02:15:00,-1.03,0.78,,,,
30903,06/05/2025 02:30:00,-1.03,2.36,,,,
30904,06/05/2025 02:45:00,-0.99,5.31,,,,
30905,06/05/2025 03:00:00,-0.90,15.78,,,,
30906,06/05/2025 03:15:00,-1.03,45.04,,,,
30907,06/05/2025 03:30:00,-1.03,130.60,,,,
30908,06/05/2025 03:45:00,-0.77,338.72,,,,
30909,06/05/2025 04:00:00,-0.77,569.60,,,,
30910,06/05/2025 04:15:00,-0.69,1106.88,,,,
30911,06/05/2025 04:30:00,-0.60,1633.92,,,,
30912,06/05/2025 04:45:00,-0.47,2245.12,,,,
30913,06/05/2025 05:00:00,-0.39,3015.68,,,,
30914,06/05/2025 05:15:00,-0.09,4250.88,,,,
30915,06/05/2025 05:30:00,0.08,6369.28,,,,
30916,06/05/2025 05:45:00,0.55,8773.12,,,,
30917,06/05/2025 06:00:00,1.16,11991.04,,,,
30918,06/05/2025 06:15:00,1.33,13844.48,,,,
30919,06/05/2025 06:30:00,1.76,18222.08,,,,
30920,06/05/2025 06:45:00,2.19,18339.84,,,,
30921,06/05/2025 07:00:00,2.19,19512.32,,,,
30922,06/05/2025 07:15:00,2.66,23132.16,,,,
30923,06/05/2025 07:30:00,2.57,21432.32,,,,
30924,06/05/2025 07:45:00,3.60,29603.84,,,,
30925,06/05/2025 08:00:00,3.86,29153.28,,,,
30926,06/05/2025 08:15:00,3.99,31918.08,,,,
30927,06/05/2025 08:30:00,4.29,32337.92,,,,
30928,06/05/2025 08:45:00,5.10,38912.00,,,,
30929,06/05/2025 09:00:00,6.13,43806.72,,,,
30930,06/05/2025 09:15:00,6.90,48476.16,,,,
30931,06/05/2025 09:30:00,6.73,48168.96,,,,
30932,06/05/2025 09:45:00,7.20,51425.28,,,,
30933,06/05/2025 10:00:00,7.63,53903.36,,,,
30934,06/05/2025 10:15:00,8.23,58839.04,,,,
30935,06/05/2025 10:30:00,9.22,65576.96,,,,
30936,06/05/2025 10:45:00,9.44,70389.76,,,,
30937,06/05/2025 11:00:00,10.38,76677.12,,,,
30938,06/05/2025 11:15:00,11.28,77660.16,,,,
30939,06/05/2025 11:30:00,11.28,76349.44,,,,
30940,06/05/2025 11:45:00,11.37,76677.12,,,,
30941,06/05/2025 12:00:00,11.07,76984.32,,,,
30942,06/05/2025 12:15:00,11.37,69181.44,,,,
30943,06/05/2025 12:30:00,10.72,65822.72,,,,
30944,06/05/2025 12:45:00,9.82,59904.00,,,,
30945,06/05/2025 13:00:00,9.39,60764.16,,,,
30946,06/05/2025 13:15:00,9.99,63774.72,,,,
30947,06/05/2025 13:30:00,9.86,60559.36,,,,
30948,06/05/2025 13:45:00,10.04,71966.72,,,,
30949,06/05/2025 14:00:00,9.74,47063.04,,,,
30950,06/05/2025 14:15:00,9.48,55767.04,,,,
30951,06/05/2025 14:30:00,9.26,68075.52,,,,
30952,06/05/2025 14:45:00,7.81,56709.12,,,,
30953,06/05/2025 15:00:00,9.99,87695.36,,,,
30954,06/05/2025 15:15:00,8.41,47800.32,,,,
30955,06/05/2025 15:30:00,7.08,52613.12,,,,
30956,06/05/2025 15:45:00,7.29,49868.80,,,,
30957,06/05/2025 16:00:00,7.98,49070.08,,,,
30958,06/05/2025 16:15:00,6.90,40693.76,,,,
30959,06/05/2025 16:30:00,5.79,45383.68,,,,
30960,06/05/2025 16:45:00,4.97,36659.20,,,,
30961,06/05/2025 17:00:00,4.37,36464.64,,,,
30962,06/05/2025 17:15:00,5.45,38031.36,,,,
30963,06/05/2025 17:30:00,9.35,87777.28,,,,
30964,06/05/2025 17:45:00,5.92,34324.48,,,,
30965,06/05/2025 18:00:00,5.23,30412.80,,,,
30966,06/05/2025 18:15:00,2.83,32716.80,,,,
30967,06/05/2025 18:30:00,3.73,28497.92,,,,
30968,06/05/2025 18:45:00,2.23,24320.00,,,,
30969,06/05/2025 19:00:00,1.54,17213.44,,,,
30970,06/05/2025 19:15:00,0.86,13317.12,,,,
30971,06/05/2025 19:30:00,0.64,11888.64,,,,
30972,06/05/2025 19:45:00,0.13,8320.00,,,,
30973,06/05/2025 20:00:00,-0.09,8207.36,,,,
30974,06/05/2025 20:15:00,-0.69,5744.64,,,,
30975,06/05/2025 20:30:00,-1.08,5752.32,,,,
30976,06/05/2025 20:45:00,-1.33,3220.48,,,,
30977,06/05/2025 21:00:00,-1.63,3138.56,,,,
30978,06/05/2025 21:15:00,-1.98,2020.48,,,,
30979,06/05/2025 21:30:00,-2.10,1752.96,,,,
30980,06/05/2025 21:45:00,-2.49,644.64,,,,
30981,06/05/2025 22:00:00,-2.66,280.08,,,,
30982,06/05/2025 22:15:00,-2.75,121.84,,,,
30983,06/05/2025 22:30:00,-2.83,41.06,,,,
30984,06/05/2025 22:45:00,-2.79,15.73,,,,
30985,06/05/2025 23:00:00,-2.71,4.91,,,,
30986,06/05/2025 23:15:00,-2.79,1.96,,,,
30987,06/05/2025 23:30:00,-2.88,0.78,,,,
30988,06/05/2025 23:45:00,-2.92,0.39,,,,
30989,06/06/2025 00:00:00,-2.96,0.00,,,,
30990,06/06/2025 00:15:00,-2.96,0.00,,,,
30991,06/06/2025 00:30:00,-2.88,0.00,,,,
30992,06/06/2025 00:45:00,-2.92,0.00,,,,
30993,06/06/2025 01:00:00,-2.96,0.00,,,,
30994,06/06/2025 01:15:00,-2.88,0.00,,,,
30995,06/06/2025 01:30:00,-3.05,0.00,,,,
30996,06/06/2025 01:45:00,-3.09,0.00,,,,
30997,06/06/2025 02:00:00,-3.05,0.39,,,,
30998,06/06/2025 02:15:00,-3.09,0.59,,,,
30999,06/06/2025 02:30:00,-3.09,1.77,,,,
31000,06/06/2025 02:45:00,-3.05,4.52,,,,
31001,06/06/2025 03:00:00,-3.09,12.58,,,,
31002,06/06/2025 03:15:00,-3.05,37.52,,,,
31003,06/06/2025 03:30:00,-3.05,105.12,,,,
31004,06/06/2025 03:45:00,-3.01,243.68,,,,
31005,06/06/2025 04:00:00,-3.01,492.00,,,,
31006,06/06/2025 04:15:00,-3.01,838.08,,,,
31007,06/06/2025 04:30:00,-2.92,1294.08,,,,
31008,06/06/2025 04:45:00,-2.83,1811.20,,,,
31009,06/06/2025 05:00:00,-2.75,2279.68,,,,
31010,06/06/2025 05:15:00,-2.58,2892.80,,,,
31011,06/06/2025 05:30:00,-2.45,3622.40,,,,
31012,06/06/2025 05:45:00,-2.28,4994.56,,,,
31013,06/06/2025 06:00:00,-2.02,6904.32,,,,
31014,06/06/2025 06:15:00,-1.76,7257.60,,,,
31015,06/06/2025 06:30:00,-1.20,10114.56,,,,
31016,06/06/2025 06:45:00,-0.86,12241.92,,,,
31017,06/06/2025 07:00:00,-0.73,11069.44,,,,
31018,06/06/2025 07:15:00,0.30,19281.92,,,,
31019,06/06/2025 07:30:00,0.55,18810.88,,,,
31020,06/06/2025 07:45:00,1.76,27064.32,,,,
31021,06/06/2025 08:00:00,2.40,26040.32,,,,
31022,06/06/2025 08:15:00,2.91,31856.64,,,,
31023,06/06/2025 08:30:00,3.47,32931.84,,,,
31024,06/06/2025 08:45:00,5.70,44052.48,,,,
31025,06/06/2025 09:00:00,8.19,55070.72,,,,
31026,06/06/2025 09:15:00,9.48,59678.72,,,,
31027,06/06/2025 09:30:00,11.15,59637.76,,,,
31028,06/06/2025 09:45:00,8.06,48680.96,,,,
31029,06/06/2025 10:00:00,10.98,60416.00,,,,
31030,06/06/2025 10:15:00,11.75,67645.44,,,,
31031,06/06/2025 10:30:00,11.02,64040.96,,,,
31032,06/06/2025 10:45:00,11.49,66990.08,,,,
31033,06/06/2025 11:00:00,10.51,65085.44,,,,
31034,06/06/2025 11:15:00,12.74,65495.04,,,,
31035,06/06/2025 11:30:00,13.60,76451.84,,,,
31036,06/06/2025 11:45:00,13.94,78745.60,,,,
31037,06/06/2025 12:00:00,14.33,75366.40,,,,
31038,06/06/2025 12:15:00,16.56,92487.68,,,,
31039,06/06/2025 12:30:00,16.26,86876.16,,,,
31040,06/06/2025 12:45:00,18.83,112476.16,,,,
31041,06/06/2025 13:00:00,21.32,101662.72,,,,
31042,06/06/2025 13:15:00,16.77,71311.36,,,,
31043,06/06/2025 13:30:00,18.62,103014.40,,,,
31044,06/06/2025 13:45:00,20.72,86425.60,,,,
31045,06/06/2025 14:00:00,19.17,89169.92,,,,
31046,06/06/2025 14:15:00,21.70,87121.92,,,,
31047,06/06/2025 14:30:00,20.20,74199.04,,,,
31048,06/06/2025 14:45:00,15.96,69836.80,,,,
31049,06/06/2025 15:00:00,16.43,73400.32,,,,
31050,06/06/2025 15:15:00,17.63,74977.28,,,,
31051,06/06/2025 15:30:00,17.59,77598.72,,,,
31052,06/06/2025 15:45:00,13.81,53678.08,,,,
31053,06/06/2025 16:00:00,9.95,48046.08,,,,
31054,06/06/2025 16:15:00,11.75,55459.84,,,,
31055,06/06/2025 16:30:00,11.58,60436.48,,,,
31056,06/06/2025 16:45:00,11.88,59678.72,,,,
31057,06/06/2025 17:00:00,9.82,49233.92,,,,
31058,06/06/2025 17:15:00,7.55,46776.32,,,,
31059,06/06/2025 17:30:00,6.17,26859.52,,,,
31060,06/06/2025 17:45:00,9.26,40509.44,,,,
31061,06/06/2025 18:00:00,6.82,36505.60,,,,
31062,06/06/2025 18:15:00,5.83,28897.28,,,,
31063,06/06/2025 18:30:00,3.43,24606.72,,,,
31064,06/06/2025 18:45:00,2.83,18923.52,,,,
31065,06/06/2025 19:00:00,3.56,26808.32,,,,
31066,06/06/2025 19:15:00,2.27,20203.52,,,,
31067,06/06/2025 19:30:00,1.97,18288.64,,,,
31068,06/06/2025 19:45:00,1.24,14576.64,,,,
31069,06/06/2025 20:00:00,0.64,10951.68,,,,
31070,06/06/2025 20:15:00,0.55,11233.28,,,,
31071,06/06/2025 20:30:00,-0.22,6566.40,,,,
31072,06/06/2025 20:45:00,-0.86,4483.84,,,,
31073,06/06/2025 21:00:00,-0.95,4052.48,,,,
31074,06/06/2025 21:15:00,-1.08,3618.56,,,,
31075,06/06/2025 21:30:00,-1.59,1689.60,,,,
31076,06/06/2025 21:45:00,-1.85,782.40,,,,
31077,06/06/2025 22:00:00,-2.45,409.12,,,,
31078,06/06/2025 22:15:00,-2.53,168.40,,,,
31079,06/06/2025 22:30:00,-2.32,56.50,,,,
31080,06/06/2025 22:45:00,-2.32,20.89,,,,
31081,06/06/2025 23:00:00,-2.19,7.47,,,,
31082,06/06/2025 23:15:00,-2.36,3.14,,,,
31083,06/06/2025 23:30:00,-2.41,1.77,,,,
31084,06/06/2025 23:45:00,-2.41,0.78,,,,
31085,06/07/2025 00:00:00,-2.41,0.19,,,,
31086,06/07/2025 00:15:00,-2.36,0.19,,,,
31087,06/07/2025 00:30:00,-2.41,0.00,,,,
31088,06/07/2025 00:45:00,-2.49,0.00,,,,
31089,06/07/2025 01:00:00,-2.49,0.00,,,,
31090,06/07/2025 01:15:00,-2.45,0.00,,,,
31091,06/07/2025 01:30:00,-2.36,0.19,,,,
31092,06/07/2025 01:45:00,-2.41,0.19,,,,
31093,06/07/2025 02:00:00,-2.36,0.59,,,,
31094,06/07/2025 02:15:00,-2.58,1.37,,,,
31095,06/07/2025 02:30:00,-2.53,3.34,,,,
31096,06/07/2025 02:45:00,-2.23,8.85,,,,
31097,06/07/2025 03:00:00,-2.06,20.89,,,,
31098,06/07/2025 03:15:00,-1.89,65.60,,,,
31099,06/07/2025 03:30:00,-1.76,147.92,,,,
31100,06/07/2025 03:45:00,-1.68,352.00,,,,
31101,06/07/2025 04:00:00,-1.76,724.48,,,,
31102,06/07/2025 04:15:00,-1.76,1360.64,,,,
31103,06/07/2025 04:30:00,-1.33,2282.88,,,,
31104,06/07/2025 04:45:00,-0.99,4761.60,,,,
31105,06/07/2025 05:00:00,-0.65,5611.52,,,,
31106,06/07/2025 05:15:00,-1.38,4729.60,,,,
31107,06/07/2025 05:30:00,-1.29,4994.56,,,,
31108,06/07/2025 05:45:00,-0.95,7193.60,,,,
31109,06/07/2025 06:00:00,-0.47,8716.80,,,,
31110,06/07/2025 06:15:00,-0.56,7646.72,,,,
31111,06/07/2025 06:30:00,-0.13,11919.36,,,,
31112,06/07/2025 06:45:00,0.25,15595.52,,,,
31113,06/07/2025 07:00:00,0.43,14694.40,,,,
31114,06/07/2025 07:15:00,1.11,16691.20,,,,
31115,06/07/2025 07:30:00,2.31,20183.04,,,,
31116,06/07/2025 07:45:00,2.40,27289.60,,,,
31117,06/07/2025 08:00:00,1.46,14039.04,,,,
31118,06/07/2025 08:15:00,2.83,27412.48,,,,
31119,06/07/2025 08:30:00,2.96,26675.20,,,,
31120,06/07/2025 08:45:00,3.64,41379.84,,,,
31121,06/07/2025 09:00:00,2.74,30771.20,,,,
31122,06/07/2025 09:15:00,3.26,36136.96,,,,
31123,06/07/2025 09:30:00,3.26,37734.40,,,,
31124,06/07/2025 09:45:00,3.47,43581.44,,,,
31125,06/07/2025 10:00:00,3.82,45854.72,,,,
31126,06/07/2025 10:15:00,4.12,47493.12,,,,
31127,06/07/2025 10:30:00,4.59,46940.16,,,,
31128,06/07/2025 10:45:00,6.48,67829.76,,,,
31129,06/07/2025 11:00:00,7.20,66416.64,,,,
31130,06/07/2025 11:15:00,6.82,64675.84,,,,
31131,06/07/2025 11:30:00,8.19,70410.24,,,,
31132,06/07/2025 11:45:00,10.55,76144.64,,,,
31133,06/07/2025 12:00:00,10.42,76574.72,,,,
31134,06/07/2025 12:15:00,16.43,102031.36,,,,
31135,06/07/2025 12:30:00,21.32,89702.40,,,,
31136,06/07/2025 12:45:00,16.08,88473.60,,,,
31137,06/07/2025 13:00:00,16.26,95191.04,,,,
31138,06/07/2025 13:15:00,14.88,89047.04,,,,
31139,06/07/2025 13:30:00,12.95,83148.80,,,,
31140,06/07/2025 13:45:00,13.08,96829.44,,,,
31141,06/07/2025 14:00:00,15.57,119193.60,,,,
31142,06/07/2025 14:15:00,14.41,79462.40,,,,
31143,06/07/2025 14:30:00,15.74,71680.00,,,,
31144,06/07/2025 14:45:00,9.74,70000.64,,,,
31145,06/07/2025 15:00:00,7.55,59494.40,,,,
31146,06/07/2025 15:15:00,8.02,55480.32,,,,
31147,06/07/2025 15:30:00,7.68,45076.48,,,,
31148,06/07/2025 15:45:00,7.08,39536.64,,,,
31149,06/07/2025 16:00:00,6.13,43929.60,,,,
31150,06/07/2025 16:15:00,5.02,34078.72,,,,
31151,06/07/2025 16:30:00,4.37,31262.72,,,,
31152,06/07/2025 16:45:00,3.99,24453.12,,,,
31153,06/07/2025 17:00:00,4.29,27002.88,,,,
31154,06/07/2025 17:15:00,2.70,20019.20,,,,
31155,06/07/2025 17:30:00,2.66,16665.60,,,,
31156,06/07/2025 17:45:00,1.88,16138.24,,,,
31157,06/07/2025 18:00:00,2.19,22364.16,,,,
31158,06/07/2025 18:15:00,1.97,16445.44,,,,
31159,06/07/2025 18:30:00,2.31,16389.12,,,,
31160,06/07/2025 18:45:00,2.06,15595.52,,,,
31161,06/07/2025 19:00:00,1.58,11919.36,,,,
31162,06/07/2025 19:15:00,1.80,12815.36,,,,
31163,06/07/2025 19:30:00,1.63,10956.80,,,,
31164,06/07/2025 19:45:00,1.20,6732.80,,,,
31165,06/07/2025 20:00:00,1.33,6307.84,,,,
31166,06/07/2025 20:15:00,1.63,6146.56,,,,
31167,06/07/2025 20:30:00,1.71,5263.36,,,,
31168,06/07/2025 20:45:00,1.11,2792.96,,,,
31169,06/07/2025 21:00:00,1.33,3540.48,,,,
31170,06/07/2025 21:15:00,1.28,3088.64,,,,
31171,06/07/2025 21:30:00,0.81,1275.20,,,,
31172,06/07/2025 21:45:00,0.77,604.96,,,,
31173,06/07/2025 22:00:00,0.51,324.32,,,,
31174,06/07/2025 22:15:00,0.86,164.64,,,,
31175,06/07/2025 22:30:00,1.11,57.72,,,,
31176,06/07/2025 22:45:00,0.77,22.03,,,,
31177,06/07/2025 23:00:00,0.77,7.86,,,,
31178,06/07/2025 23:15:00,0.64,2.75,,,,
31179,06/07/2025 23:30:00,0.64,1.18,,,,
31180,06/07/2025 23:45:00,0.25,0.39,,,,
31181,06/08/2025 00:00:00,0.21,0.19,,,,
31182,06/08/2025 00:15:00,0.13,0.19,,,,
31183,06/08/2025 00:30:00,0.08,0.00,,,,
31184,06/08/2025 00:45:00,0.04,0.00,,,,
31185,06/08/2025 01:00:00,-0.00,0.00,,,,
31186,06/08/2025 01:15:00,-0.26,0.00,,,,
31187,06/08/2025 01:30:00,-0.35,0.00,,,,
31188,06/08/2025 01:45:00,-0.52,0.19,,,,
31189,06/08/2025 02:00:00,-0.73,0.39,,,,
31190,06/08/2025 02:15:00,-0.90,1.18,,,,
31191,06/08/2025 02:30:00,-1.08,2.55,,,,
31192,06/08/2025 02:45:00,-1.46,7.08,,,,
31193,06/08/2025 03:00:00,-2.02,18.93,,,,
31194,06/08/2025 03:15:00,-2.28,50.60,,,,
31195,06/08/2025 03:30:00,-2.32,143.08,,,,
31196,06/08/2025 03:45:00,-2.36,370.08,,,,
31197,06/08/2025 04:00:00,-2.45,576.64,,,,
31198,06/08/2025 04:15:00,-2.53,912.64,,,,
31199,06/08/2025 04:30:00,-2.62,1352.32,,,,
31200,06/08/2025 04:45:00,-2.49,2069.12,,,,
31201,06/08/2025 05:00:00,-2.41,3311.36,,,,
31202,06/08/2025 05:15:00,-2.19,5107.20,,,,
31203,06/08/2025 05:30:00,-1.80,7918.08,,,,
31204,06/08/2025 05:45:00,-1.25,11392.00,,,,
31205,06/08/2025 06:00:00,-1.03,13946.88,,,,
31206,06/08/2025 06:15:00,-0.52,18734.08,,,,
31207,06/08/2025 06:30:00,-0.26,17617.92,,,,
31208,06/08/2025 06:45:00,0.17,21463.04,,,,
31209,06/08/2025 07:00:00,-0.00,18570.24,,,,
31210,06/08/2025 07:15:00,-0.47,18688.00,,,,
31211,06/08/2025 07:30:00,-0.39,19942.40,,,,
31212,06/08/2025 07:45:00,-0.30,21923.84,,,,
31213,06/08/2025 08:00:00,0.34,27064.32,,,,
31214,06/08/2025 08:15:00,1.20,29931.52,,,,
31215,06/08/2025 08:30:00,1.07,39270.40,,,,
31216,06/08/2025 08:45:00,2.10,39464.96,,,,
31217,06/08/2025 09:00:00,1.46,34600.96,,,,
31218,06/08/2025 09:15:00,1.28,38471.68,,,,
31219,06/08/2025 09:30:00,1.28,36782.08,,,,
31220,06/08/2025 09:45:00,1.16,37191.68,,,,
31221,06/08/2025 10:00:00,1.46,42885.12,,,,
31222,06/08/2025 10:15:00,2.14,45670.40,,,,
31223,06/08/2025 10:30:00,2.57,52060.16,,,,
31224,06/08/2025 10:45:00,3.13,54927.36,,,,
31225,06/08/2025 11:00:00,3.52,56606.72,,,,
31226,06/08/2025 11:15:00,4.89,59289.60,,,,
31227,06/08/2025 11:30:00,4.59,62750.72,,,,
31228,06/08/2025 11:45:00,5.53,71495.68,,,,
31229,06/08/2025 12:00:00,4.54,57958.40,,,,
31230,06/08/2025 12:15:00,4.50,58572.80,,,,
31231,06/08/2025 12:30:00,4.80,54415.36,,,,
31232,06/08/2025 12:45:00,4.76,57958.40,,,,
31233,06/08/2025 13:00:00,4.20,55685.12,,,,
31234,06/08/2025 13:15:00,4.20,52101.12,,,,
31235,06/08/2025 13:30:00,3.52,48046.08,,,,
31236,06/08/2025 13:45:00,5.40,64471.04,,,,
31237,06/08/2025 14:00:00,6.48,63467.52,,,,
31238,06/08/2025 14:15:00,8.15,76840.96,,,,
31239,06/08/2025 14:30:00,8.19,69263.36,,,,
31240,06/08/2025 14:45:00,6.90,57876.48,,,,
31241,06/08/2025 15:00:00,5.57,49356.80,,,,
31242,06/08/2025 15:15:00,4.93,55889.92,,,,
31243,06/08/2025 15:30:00,5.19,49807.36,,,,
31244,06/08/2025 15:45:00,4.07,45629.44,,,,
31245,06/08/2025 16:00:00,3.39,50667.52,,,,
31246,06/08/2025 16:15:00,3.77,46919.68,,,,
31247,06/08/2025 16:30:00,2.01,37079.04,,,,
31248,06/08/2025 16:45:00,1.54,33310.72,,,,
31249,06/08/2025 17:00:00,1.24,31979.52,,,,
31250,06/08/2025 17:15:00,1.63,30412.80,,,,
31251,06/08/2025 17:30:00,1.41,29501.44,,,,
31252,06/08/2025 17:45:00,0.98,25907.20,,,,
31253,06/08/2025 18:00:00,0.77,21688.32,,,,
31254,06/08/2025 18:15:00,0.34,21155.84,,,,
31255,06/08/2025 18:30:00,-0.60,15293.44,,,,
31256,06/08/2025 18:45:00,-0.82,14919.68,,,,
31257,06/08/2025 19:00:00,-1.03,13096.96,,,,
31258,06/08/2025 19:15:00,-1.29,11847.68,,,,
31259,06/08/2025 19:30:00,-1.38,10365.44,,,,
31260,06/08/2025 19:45:00,-1.68,7948.80,,,,
31261,06/08/2025 20:00:00,-1.72,8207.36,,,,
31262,06/08/2025 20:15:00,-2.02,5893.12,,,,
31263,06/08/2025 20:30:00,-2.15,4544.00,,,,
31264,06/08/2025 20:45:00,-2.36,4360.96,,,,
31265,06/08/2025 21:00:00,-2.41,3261.44,,,,
31266,06/08/2025 21:15:00,-2.62,2094.08,,,,
31267,06/08/2025 21:30:00,-2.66,1400.32,,,,
31268,06/08/2025 21:45:00,-2.79,705.60,,,,
31269,06/08/2025 22:00:00,-2.96,291.12,,,,
31270,06/08/2025 22:15:00,-2.96,123.32,,,,
31271,06/08/2025 22:30:00,-2.96,39.88,,,,
31272,06/08/2025 22:45:00,-3.01,14.16,,,,
31273,06/08/2025 23:00:00,-3.09,4.52,,,,
31274,06/08/2025 23:15:00,-3.13,1.57,,,,
31275,06/08/2025 23:30:00,-2.96,0.59,,,,
31276,06/08/2025 23:45:00,-3.05,0.19,,,,
31277,06/09/2025 00:00:00,-3.01,0.00,,,,
31278,06/09/2025 00:15:00,-2.96,0.00,,,,
31279,06/09/2025 00:30:00,-2.88,0.00,,,,
31280,06/09/2025 00:45:00,-2.75,0.00,,,,
31281,06/09/2025 01:00:00,-2.75,0.00,,,,
31282,06/09/2025 01:15:00,-2.71,0.00,,,,
31283,06/09/2025 01:30:00,-2.71,0.00,,,,
31284,06/09/2025 01:45:00,-2.75,0.00,,,,
31285,06/09/2025 02:00:00,-2.79,0.00,,,,
31286,06/09/2025 02:15:00,-2.71,0.59,,,,
31287,06/09/2025 02:30:00,-2.79,1.18,,,,
31288,06/09/2025 02:45:00,-2.71,2.16,,,,
31289,06/09/2025 03:00:00,-2.79,6.68,,,,
31290,06/09/2025 03:15:00,-2.75,22.86,,,,
31291,06/09/2025 03:30:00,-2.62,54.14,,,,
31292,06/09/2025 03:45:00,-2.62,120.16,,,,
31293,06/09/2025 04:00:00,-2.58,240.56,,,,
31294,06/09/2025 04:15:00,-2.58,471.68,,,,
31295,06/09/2025 04:30:00,-2.58,726.72,,,,
31296,06/09/2025 04:45:00,-2.58,1170.56,,,,
31297,06/09/2025 05:00:00,-2.53,1667.20,,,,
31298,06/09/2025 05:15:00,-2.28,2157.44,,,,
31299,06/09/2025 05:30:00,-2.06,2694.40,,,,
31300,06/09/2025 05:45:00,-1.93,3164.16,,,,
31301,06/09/2025 06:00:00,-1.76,3685.12,,,,
31302,06/09/2025 06:15:00,-1.68,3918.08,,,,
31303,06/09/2025 06:30:00,-1.55,4360.96,,,,
31304,06/09/2025 06:45:00,-1.63,4846.08,,,,
31305,06/09/2025 07:00:00,-1.16,6397.44,,,,
